"Frequency (HZ)","8RV-O 2026-06-10 09:42:00"
303.75,0.000021213203435596424
304.0625,0.000028284271247461902
304.375,0.000028284271247461902
304.6875,0.00004242640687119285
305,0.00003535533905932738
305.3125,0.000028284271247461902
305.625,0.00004242640687119285
305.9375,0.000028284271247461902
306.25,0.000021213203435596424
306.5625,0.00003535533905932738
306.875,0.00004949747468305832
307.1875,0.00004949747468305832
307.5,0.00003535533905932738
307.8125,0.000028284271247461902
308.125,0.000028284271247461902
308.4375,0.00003535533905932738
308.75,0.00004949747468305832
309.0625,0.000056568542494923805
309.375,0.00004949747468305832
309.6875,0.00004242640687119285
310,0.00004242640687119285
310.3125,0.00004949747468305832
310.625,0.000056568542494923805
310.9375,0.00003535533905932738
311.25,0.00003535533905932738
311.5625,0.000056568542494923805
311.875,0.00006363961030678928
312.1875,0.00004242640687119285
312.5,0.00004949747468305832
312.8125,0.00007071067811865475
313.125,0.000056568542494923805
313.4375,0.000028284271247461902
313.75,0.00003535533905932738
314.0625,0.00003535533905932738
314.375,0.000028284271247461902
314.6875,0.00004242640687119285
315,0.00003535533905932738
315.3125,0.00003535533905932738
315.625,0.00004949747468305832
315.9375,0.00004242640687119285
316.25,0.000056568542494923805
316.5625,0.000056568542494923805
316.875,0.00004242640687119285
317.1875,0.00004242640687119285
317.5,0.000056568542494923805
317.8125,0.00006363961030678928
318.125,0.00004949747468305832
318.4375,0.000056568542494923805
318.75,0.00004949747468305832
319.0625,0.00004242640687119285
319.375,0.00004242640687119285
319.6875,0.00003535533905932738
320,0.00004242640687119285
320.3125,0.00003535533905932738
320.625,0.00004242640687119285
320.9375,0.00007071067811865475
321.25,0.000056568542494923805
321.5625,0.00006363961030678928
321.875,0.000056568542494923805
322.1875,0.00004949747468305832
322.5,0.00004242640687119285
322.8125,0.00004949747468305832
323.125,0.000056568542494923805
323.4375,0.000056568542494923805
323.75,0.00006363961030678928
324.0625,0.00004949747468305832
324.375,0.000056568542494923805
324.6875,0.00004949747468305832
325,0.00004242640687119285
325.3125,0.00003535533905932738
325.625,0.00003535533905932738
325.9375,0.000028284271247461902
326.25,0.00003535533905932738
326.5625,0.00004242640687119285
326.875,0.00004242640687119285
327.1875,0.00003535533905932738
327.5,0.00003535533905932738
327.8125,0.000028284271247461902
328.125,0.000028284271247461902
328.4375,0.000028284271247461902
328.75,0.000028284271247461902
329.0625,0.000028284271247461902
329.375,0.000028284271247461902
329.6875,0.000028284271247461902
330,0.000021213203435596424
330.3125,0.000028284271247461902
330.625,0.00003535533905932738
330.9375,0.00003535533905932738
331.25,0.00004949747468305832
331.5625,0.00004242640687119285
331.875,0.00003535533905932738
332.1875,0.00004242640687119285
332.5,0.000056568542494923805
332.8125,0.00003535533905932738
333.125,0.00003535533905932738
333.4375,0.000028284271247461902
333.75,0.000028284271247461902
334.0625,0.00004242640687119285
334.375,0.00003535533905932738
334.6875,0.000021213203435596424
335,0.00003535533905932738
335.3125,0.00003535533905932738
335.625,0.000028284271247461902
335.9375,0.000021213203435596424
336.25,0.00003535533905932738
336.5625,0.00004949747468305832
336.875,0.00004242640687119285
337.1875,0.00003535533905932738
337.5,0.00004949747468305832
337.8125,0.00004242640687119285
338.125,0.000056568542494923805
338.4375,0.00003535533905932738
338.75,0.000021213203435596424
339.0625,0.00003535533905932738
339.375,0.000028284271247461902
339.6875,0.000028284271247461902
340,0.00003535533905932738
340.3125,0.000056568542494923805
340.625,0.00004242640687119285
340.9375,0.00004242640687119285
341.25,0.00003535533905932738
341.5625,0.000028284271247461902
341.875,0.000021213203435596424
342.1875,0.00003535533905932738
342.5,0.00004949747468305832
342.8125,0.00003535533905932738
343.125,0.000056568542494923805
343.4375,0.00004242640687119285
343.75,0.000021213203435596424
344.0625,0.000028284271247461902
344.375,0.00003535533905932738
344.6875,0.00003535533905932738
345,0.000028284271247461902
345.3125,0.00003535533905932738
345.625,0.000028284271247461902
345.9375,0.000028284271247461902
346.25,0.000028284271247461902
346.5625,0.000028284271247461902
346.875,0.000028284271247461902
347.1875,0.000021213203435596424
347.5,0.00003535533905932738
347.8125,0.00003535533905932738
348.125,0.00006363961030678928
348.4375,0.00006363961030678928
348.75,0.000056568542494923805
349.0625,0.00003535533905932738
349.375,0.00007071067811865475
349.6875,0.00032526911934581187
350,0.0003394112549695428
350.3125,0.00007071067811865475
350.625,0.00004242640687119285
350.9375,0.00003535533905932738
351.25,0.000028284271247461902
351.5625,0.00004242640687119285
351.875,0.00004242640687119285
352.1875,0.00003535533905932738
352.5,0.00003535533905932738
352.8125,0.000021213203435596424
353.125,0.00004242640687119285
353.4375,0.00004242640687119285
353.75,0.000028284271247461902
354.0625,0.00003535533905932738
354.375,0.00003535533905932738
354.6875,0.00003535533905932738
355,0.00004949747468305832
355.3125,0.00003535533905932738
355.625,0.000028284271247461902
355.9375,0.00004242640687119285
356.25,0.00003535533905932738
356.5625,0.000028284271247461902
356.875,0.000028284271247461902
357.1875,0.000021213203435596424
357.5,0.00003535533905932738
357.8125,0.00004949747468305832
358.125,0.00004242640687119285
358.4375,0.00004242640687119285
358.75,0.000028284271247461902
359.0625,0.000028284271247461902
359.375,0.00003535533905932738
359.6875,0.00003535533905932738
360,0.000028284271247461902
360.3125,0.000028284271247461902
360.625,0.000028284271247461902
360.9375,0.000021213203435596424
361.25,0.000021213203435596424
361.5625,0.000028284271247461902
361.875,0.00003535533905932738
362.1875,0.000028284271247461902
362.5,0.000021213203435596424
362.8125,0.00004242640687119285
363.125,0.00004242640687119285
363.4375,0.00003535533905932738
363.75,0.000028284271247461902
364.0625,0.000021213203435596424
364.375,0.000028284271247461902
364.6875,0.000021213203435596424
365,0.00003535533905932738
365.3125,0.00004949747468305832
365.625,0.00006363961030678928
365.9375,0.00004242640687119285
366.25,0.00003535533905932738
366.5625,0.00003535533905932738
366.875,0.000028284271247461902
367.1875,0.000028284271247461902
367.5,0.000021213203435596424
367.8125,0.000028284271247461902
368.125,0.000028284271247461902
368.4375,0.000028284271247461902
368.75,0.00004242640687119285
369.0625,0.000028284271247461902
369.375,0.000028284271247461902
369.6875,0.00003535533905932738
370,0.00006363961030678928
370.3125,0.00004242640687119285
370.625,0.000028284271247461902
370.9375,0.00004242640687119285
371.25,0.00003535533905932738
371.5625,0.000014142135623730951
371.875,0.000021213203435596424
372.1875,0.00003535533905932738
372.5,0.00004242640687119285
372.8125,0.00004242640687119285
373.125,0.00003535533905932738
373.4375,0.00003535533905932738
373.75,0.00003535533905932738
374.0625,0.000028284271247461902
374.375,0.00003535533905932738
374.6875,0.00003535533905932738
375,0.00004242640687119285
375.3125,0.00003535533905932738
375.625,0.000028284271247461902
375.9375,0.00003535533905932738
376.25,0.00003535533905932738
376.5625,0.00003535533905932738
376.875,0.00003535533905932738
377.1875,0.000028284271247461902
377.5,0.00003535533905932738
377.8125,0.000028284271247461902
378.125,0.00003535533905932738
378.4375,0.000028284271247461902
378.75,0.000028284271247461902
379.0625,0.000028284271247461902
379.375,0.00004949747468305832
379.6875,0.00007071067811865475
380,0.00004949747468305832
380.3125,0.00003535533905932738
380.625,0.000028284271247461902
380.9375,0.00003535533905932738
381.25,0.00004242640687119285
381.5625,0.000021213203435596424
381.875,0.000021213203435596424
382.1875,0.00003535533905932738
382.5,0.00003535533905932738
382.8125,0.000028284271247461902
383.125,0.00003535533905932738
383.4375,0.000028284271247461902
383.75,0.000028284271247461902
384.0625,0.000021213203435596424
384.375,0.000021213203435596424
384.6875,0.000021213203435596424
385,0.00003535533905932738
385.3125,0.00003535533905932738
385.625,0.00004242640687119285
385.9375,0.00003535533905932738
386.25,0.000028284271247461902
386.5625,0.000021213203435596424
386.875,0.000021213203435596424
387.1875,0.00003535533905932738
387.5,0.000028284271247461902
387.8125,0.000021213203435596424
388.125,0.000021213203435596424
388.4375,0.000021213203435596424
388.75,0.00003535533905932738
389.0625,0.000028284271247461902
389.375,0.000021213203435596424
389.6875,0.00003535533905932738
390,0.000021213203435596424
390.3125,0.000021213203435596424
390.625,0.000028284271247461902
390.9375,0.000028284271247461902
391.25,0.000021213203435596424
391.5625,0.000021213203435596424
391.875,0.000021213203435596424
392.1875,0.000028284271247461902
392.5,0.00003535533905932738
392.8125,0.00004242640687119285
393.125,0.00003535533905932738
393.4375,0.00003535533905932738
393.75,0.000021213203435596424
394.0625,0.000021213203435596424
394.375,0.000028284271247461902
394.6875,0.000028284271247461902
395,0.00003535533905932738
395.3125,0.00004242640687119285
395.625,0.000028284271247461902
395.9375,0.000028284271247461902
396.25,0.00003535533905932738
396.5625,0.000021213203435596424
396.875,0.000028284271247461902
397.1875,0.000028284271247461902
397.5,0.000028284271247461902
397.8125,0.000028284271247461902
398.125,0.000021213203435596424
398.4375,0.000021213203435596424
398.75,0.00003535533905932738
399.0625,0.00004949747468305832
399.375,0.000028284271247461902
399.6875,0.00004242640687119285
400,0.00004242640687119285
400.3125,0.000021213203435596424
400.625,0.000021213203435596424
400.9375,0.000028284271247461902
401.25,0.00003535533905932738
401.5625,0.00003535533905932738
401.875,0.000028284271247461902
402.1875,0.00003535533905932738
402.5,0.00003535533905932738
402.8125,0.000028284271247461902
403.125,0.000021213203435596424
403.4375,0.000028284271247461902
403.75,0.00003535533905932738
404.0625,0.000021213203435596424
404.375,0.00003535533905932738
404.6875,0.000028284271247461902
405,0.000028284271247461902
405.3125,0.000021213203435596424
405.625,0.000028284271247461902
405.9375,0.00003535533905932738
406.25,0.000028284271247461902
406.5625,0.000021213203435596424
406.875,0.000028284271247461902
407.1875,0.00003535533905932738
407.5,0.000028284271247461902
407.8125,0.000021213203435596424
408.125,0.000021213203435596424
408.4375,0.000028284271247461902
408.75,0.00003535533905932738
409.0625,0.00003535533905932738
409.375,0.00003535533905932738
409.6875,0.00004242640687119285
410,0.000021213203435596424
410.3125,0.000028284271247461902
410.625,0.00004242640687119285
410.9375,0.00003535533905932738
411.25,0.00003535533905932738
411.5625,0.000021213203435596424
411.875,0.000028284271247461902
412.1875,0.00003535533905932738
412.5,0.000028284271247461902
412.8125,0.000028284271247461902
413.125,0.000021213203435596424
413.4375,0.00003535533905932738
413.75,0.00004242640687119285
414.0625,0.00003535533905932738
414.375,0.000028284271247461902
414.6875,0.00003535533905932738
415,0.00003535533905932738
415.3125,0.00003535533905932738
415.625,0.000028284271247461902
415.9375,0.000028284271247461902
416.25,0.000028284271247461902
416.5625,0.000021213203435596424
416.875,0.000021213203435596424
417.1875,0.000021213203435596424
417.5,0.000021213203435596424
417.8125,0.00003535533905932738
418.125,0.00004949747468305832
418.4375,0.00003535533905932738
418.75,0.000028284271247461902
419.0625,0.000021213203435596424
419.375,0.000021213203435596424
419.6875,0.000028284271247461902
420,0.000028284271247461902
420.3125,0.00003535533905932738
420.625,0.00004242640687119285
420.9375,0.00003535533905932738
421.25,0.000021213203435596424
421.5625,0.000028284271247461902
421.875,0.000028284271247461902
422.1875,0.000028284271247461902
422.5,0.00003535533905932738
422.8125,0.000028284271247461902
423.125,0.00003535533905932738
423.4375,0.00004242640687119285
423.75,0.000028284271247461902
424.0625,0.000028284271247461902
424.375,0.000028284271247461902
424.6875,0.000028284271247461902
425,0.000021213203435596424
425.3125,0.000014142135623730951
425.625,0.000014142135623730951
425.9375,0.000021213203435596424
426.25,0.000014142135623730951
426.5625,0.000021213203435596424
426.875,0.000021213203435596424
427.1875,0.000028284271247461902
427.5,0.000028284271247461902
427.8125,0.000028284271247461902
428.125,0.00003535533905932738
428.4375,0.00003535533905932738
428.75,0.000028284271247461902
429.0625,0.000021213203435596424
429.375,0.000021213203435596424
429.6875,0.000014142135623730951
430,0.000021213203435596424
430.3125,0.000028284271247461902
430.625,0.000021213203435596424
430.9375,0.000028284271247461902
431.25,0.00004242640687119285
431.5625,0.000028284271247461902
431.875,0.000014142135623730951
432.1875,0.000014142135623730951
432.5,0.000021213203435596424
432.8125,0.00003535533905932738
433.125,0.00004242640687119285
433.4375,0.00003535533905932738
433.75,0.00003535533905932738
434.0625,0.000021213203435596424
434.375,0.000028284271247461902
434.6875,0.000028284271247461902
435,0.000021213203435596424
435.3125,0.000021213203435596424
435.625,0.00003535533905932738
435.9375,0.000028284271247461902
436.25,0.000028284271247461902
436.5625,0.000028284271247461902
436.875,0.000021213203435596424
437.1875,0.000014142135623730951
437.5,0.000014142135623730951
437.8125,0.000021213203435596424
438.125,0.00003535533905932738
438.4375,0.000028284271247461902
438.75,0.000014142135623730951
439.0625,0.000014142135623730951
439.375,0.000028284271247461902
439.6875,0.000021213203435596424
440,0.000028284271247461902
440.3125,0.000028284271247461902
440.625,0.000021213203435596424
440.9375,0.000028284271247461902
441.25,0.000021213203435596424
441.5625,0.000021213203435596424
441.875,0.000028284271247461902
442.1875,0.000028284271247461902
442.5,0.000021213203435596424
442.8125,0.000028284271247461902
443.125,0.000014142135623730951
443.4375,0.000021213203435596424
443.75,0.00004242640687119285
444.0625,0.00004949747468305832
444.375,0.000021213203435596424
444.6875,0.000021213203435596424
445,0.00003535533905932738
445.3125,0.000028284271247461902
445.625,0.000028284271247461902
445.9375,0.000028284271247461902
446.25,0.000028284271247461902
446.5625,0.000028284271247461902
446.875,0.000028284271247461902
447.1875,0.000028284271247461902
447.5,0.000021213203435596424
447.8125,0.000021213203435596424
448.125,0.000021213203435596424
448.4375,0.000014142135623730951
448.75,0.000021213203435596424
449.0625,0.000028284271247461902
449.375,0.00004949747468305832
449.6875,0.00015556349186104045
450,0.00013435028842544402
450.3125,0.00003535533905932738
450.625,0.000028284271247461902
450.9375,0.00003535533905932738
451.25,0.000028284271247461902
451.5625,0.000028284271247461902
451.875,0.000028284271247461902
452.1875,0.000021213203435596424
452.5,0.000028284271247461902
452.8125,0.000028284271247461902
453.125,0.000028284271247461902
453.4375,0.000014142135623730951
453.75,0.000028284271247461902
454.0625,0.000028284271247461902
454.375,0.000014142135623730951
454.6875,0.000014142135623730951
455,0.000021213203435596424
455.3125,0.000021213203435596424
455.625,0.000028284271247461902
455.9375,0.000021213203435596424
456.25,0.000021213203435596424
456.5625,0.000028284271247461902
456.875,0.000028284271247461902
457.1875,0.000028284271247461902
457.5,0.000014142135623730951
457.8125,0.000021213203435596424
458.125,0.000028284271247461902
458.4375,0.000021213203435596424
458.75,0.000028284271247461902
459.0625,0.000021213203435596424
459.375,0.000021213203435596424
459.6875,0.000014142135623730951
460,0.000021213203435596424
460.3125,0.000028284271247461902
460.625,0.000021213203435596424
460.9375,0.000021213203435596424
461.25,0.000021213203435596424
461.5625,0.000021213203435596424
461.875,0.000014142135623730951
462.1875,0.000014142135623730951
462.5,0.000021213203435596424
462.8125,0.00003535533905932738
463.125,0.00003535533905932738
463.4375,0.000021213203435596424
463.75,0.000021213203435596424
464.0625,0.000021213203435596424
464.375,0.000021213203435596424
464.6875,0.000021213203435596424
465,0.000028284271247461902
465.3125,0.000014142135623730951
465.625,0.000014142135623730951
465.9375,0.000021213203435596424
466.25,0.000028284271247461902
466.5625,0.000028284271247461902
466.875,0.000014142135623730951
467.1875,0.000021213203435596424
467.5,0.000021213203435596424
467.8125,0.000014142135623730951
468.125,0.000021213203435596424
468.4375,0.000028284271247461902
468.75,0.00003535533905932738
469.0625,0.00003535533905932738
469.375,0.000021213203435596424
469.6875,0.000014142135623730951
470,0.000014142135623730951
470.3125,0.000014142135623730951
470.625,0.000014142135623730951
470.9375,0.000021213203435596424
471.25,0.000021213203435596424
471.5625,0.000021213203435596424
471.875,0.000028284271247461902
472.1875,0.000028284271247461902
472.5,0.000021213203435596424
472.8125,0.000014142135623730951
473.125,0.0000070710678118654756
473.4375,0.000014142135623730951
473.75,0.000021213203435596424
474.0625,0.00003535533905932738
474.375,0.000028284271247461902
474.6875,0.000028284271247461902
475,0.000021213203435596424
475.3125,0.000014142135623730951
475.625,0.000028284271247461902
475.9375,0.000028284271247461902
476.25,0.000021213203435596424
476.5625,0.000021213203435596424
476.875,0.000021213203435596424
477.1875,0.00003535533905932738
477.5,0.000021213203435596424
477.8125,0.000014142135623730951
478.125,0.000028284271247461902
478.4375,0.000028284271247461902
478.75,0.000028284271247461902
479.0625,0.000028284271247461902
479.375,0.000028284271247461902
479.6875,0.000021213203435596424
480,0.000014142135623730951
480.3125,0.000021213203435596424
480.625,0.000021213203435596424
480.9375,0.000028284271247461902
481.25,0.000028284271247461902
481.5625,0.000021213203435596424
481.875,0.000021213203435596424
482.1875,0.000021213203435596424
482.5,0.000021213203435596424
482.8125,0.000021213203435596424
483.125,0.000021213203435596424
483.4375,0.000021213203435596424
483.75,0.000028284271247461902
484.0625,0.000021213203435596424
484.375,0.000014142135623730951
484.6875,0.000014142135623730951
485,0.000014142135623730951
485.3125,0.000014142135623730951
485.625,0.000021213203435596424
485.9375,0.000021213203435596424
486.25,0.000021213203435596424
486.5625,0.000021213203435596424
486.875,0.000014142135623730951
487.1875,0.000028284271247461902
487.5,0.000028284271247461902
487.8125,0.000014142135623730951
488.125,0.000014142135623730951
488.4375,0.000014142135623730951
488.75,0.000021213203435596424
489.0625,0.000028284271247461902
489.375,0.000028284271247461902
489.6875,0.000028284271247461902
490,0.000021213203435596424
490.3125,0.000021213203435596424
490.625,0.000028284271247461902
490.9375,0.000021213203435596424
491.25,0.000021213203435596424
491.5625,0.000021213203435596424
491.875,0.000014142135623730951
492.1875,0.000014142135623730951
492.5,0.000028284271247461902
492.8125,0.000028284271247461902
493.125,0.000021213203435596424
493.4375,0.000021213203435596424
493.75,0.000028284271247461902
494.0625,0.000028284271247461902
494.375,0.000028284271247461902
494.6875,0.000028284271247461902
495,0.00003535533905932738
495.3125,0.000028284271247461902
495.625,0.000021213203435596424
495.9375,0.000014142135623730951
496.25,0.000014142135623730951
496.5625,0.000014142135623730951
496.875,0.000028284271247461902
497.1875,0.000021213203435596424
497.5,0.000021213203435596424
497.8125,0.000021213203435596424
498.125,0.000014142135623730951
498.4375,0.000021213203435596424
498.75,0.000021213203435596424
499.0625,0.000021213203435596424
499.375,0.000021213203435596424
499.6875,0.000028284271247461902
500,0.000028284271247461902
500.3125,0.000014142135623730951
500.625,0.000014142135623730951
500.9375,0.000014142135623730951
501.25,0.000021213203435596424
501.5625,0.000021213203435596424
501.875,0.000021213203435596424
502.1875,0.000021213203435596424
502.5,0.000021213203435596424
502.8125,0.000014142135623730951
503.125,0.000014142135623730951
503.4375,0.000021213203435596424
503.75,0.000021213203435596424
504.0625,0.000014142135623730951
504.375,0.000014142135623730951
504.6875,0.000021213203435596424
505,0.000014142135623730951
505.3125,0.000021213203435596424
505.625,0.000028284271247461902
505.9375,0.000014142135623730951
506.25,0.000014142135623730951
506.5625,0.000021213203435596424
506.875,0.000014142135623730951
507.1875,0.000021213203435596424
507.5,0.000021213203435596424
507.8125,0.000014142135623730951
508.125,0.000014142135623730951
508.4375,0.000021213203435596424
508.75,0.000028284271247461902
509.0625,0.000021213203435596424
509.375,0.000021213203435596424
509.6875,0.000021213203435596424
510,0.000021213203435596424
510.3125,0.000028284271247461902
510.625,0.000014142135623730951
510.9375,0.0000070710678118654756
511.25,0.0000070710678118654756
511.5625,0.000014142135623730951
511.875,0.000014142135623730951
512.1875,0.000021213203435596424
512.5,0.000021213203435596424
512.8125,0.000021213203435596424
513.125,0.000021213203435596424
513.4375,0.000014142135623730951
513.75,0.000014142135623730951
514.0625,0.000021213203435596424
514.375,0.000028284271247461902
514.6875,0.000028284271247461902
515,0.000021213203435596424
515.3125,0.000014142135623730951
515.625,0.000021213203435596424
515.9375,0.000021213203435596424
516.25,0.000014142135623730951
516.5625,0.000021213203435596424
516.875,0.000014142135623730951
517.1875,0.0000070710678118654756
517.5,0.000014142135623730951
517.8125,0.000014142135623730951
518.125,0.000014142135623730951
518.4375,0.000014142135623730951
518.75,0.000021213203435596424
519.0625,0.000021213203435596424
519.375,0.000014142135623730951
519.6875,0.000014142135623730951
520,0.000014142135623730951
520.3125,0.000021213203435596424
520.625,0.000021213203435596424
520.9375,0.000021213203435596424
521.25,0.00003535533905932738
521.5625,0.00003535533905932738
521.875,0.000021213203435596424
522.1875,0.000021213203435596424
522.5,0.000021213203435596424
522.8125,0.000021213203435596424
523.125,0.000021213203435596424
523.4375,0.000021213203435596424
523.75,0.000021213203435596424
524.0625,0.000021213203435596424
524.375,0.000014142135623730951
524.6875,0.000014142135623730951
525,0.000014142135623730951
525.3125,0.000014142135623730951
525.625,0.000014142135623730951
525.9375,0.000014142135623730951
526.25,0.000014142135623730951
526.5625,0.000014142135623730951
526.875,0.000014142135623730951
527.1875,0.000014142135623730951
527.5,0.000028284271247461902
527.8125,0.00003535533905932738
528.125,0.000014142135623730951
528.4375,0.000014142135623730951
528.75,0.000014142135623730951
529.0625,0.000014142135623730951
529.375,0.000014142135623730951
529.6875,0.000021213203435596424
530,0.000028284271247461902
530.3125,0.000014142135623730951
530.625,0.000021213203435596424
530.9375,0.000021213203435596424
531.25,0.000014142135623730951
531.5625,0.000014142135623730951
531.875,0.000021213203435596424
532.1875,0.000028284271247461902
532.5,0.000014142135623730951
532.8125,0.000014142135623730951
533.125,0.000021213203435596424
533.4375,0.000021213203435596424
533.75,0.000028284271247461902
534.0625,0.000028284271247461902
534.375,0.000028284271247461902
534.6875,0.000021213203435596424
535,0.000021213203435596424
535.3125,0.000021213203435596424
535.625,0.000021213203435596424
535.9375,0.000014142135623730951
536.25,0.000021213203435596424
536.5625,0.000021213203435596424
536.875,0.000021213203435596424
537.1875,0.000021213203435596424
537.5,0.000014142135623730951
537.8125,0.000014142135623730951
538.125,0.000014142135623730951
538.4375,0.000014142135623730951
538.75,0.000014142135623730951
539.0625,0.000014142135623730951
539.375,0.000021213203435596424
539.6875,0.000028284271247461902
540,0.000021213203435596424
540.3125,0.000021213203435596424
540.625,0.000021213203435596424
540.9375,0.000021213203435596424
541.25,0.000021213203435596424
541.5625,0.000014142135623730951
541.875,0.000021213203435596424
542.1875,0.000021213203435596424
542.5,0.000021213203435596424
542.8125,0.000021213203435596424
543.125,0.000014142135623730951
543.4375,0.000021213203435596424
543.75,0.000021213203435596424
544.0625,0.000014142135623730951
544.375,0.0000070710678118654756
544.6875,0.000014142135623730951
545,0.000014142135623730951
545.3125,0.000014142135623730951
545.625,0.000021213203435596424
545.9375,0.000021213203435596424
546.25,0.000014142135623730951
546.5625,0.000014142135623730951
546.875,0.000014142135623730951
547.1875,0.000014142135623730951
547.5,0.000014142135623730951
547.8125,0.000021213203435596424
548.125,0.000014142135623730951
548.4375,0.000021213203435596424
548.75,0.000014142135623730951
549.0625,0.000014142135623730951
549.375,0.00003535533905932738
549.6875,0.00011313708498984761
550,0.0000848528137423857
550.3125,0.000021213203435596424
550.625,0.000014142135623730951
550.9375,0.000014142135623730951
551.25,0.000014142135623730951
551.5625,0.000014142135623730951
551.875,0.000021213203435596424
552.1875,0.000021213203435596424
552.5,0.000021213203435596424
552.8125,0.000021213203435596424
553.125,0.000021213203435596424
553.4375,0.000021213203435596424
553.75,0.000021213203435596424
554.0625,0.000021213203435596424
554.375,0.000021213203435596424
554.6875,0.000014142135623730951
555,0.000021213203435596424
555.3125,0.000014142135623730951
555.625,0.000021213203435596424
555.9375,0.000021213203435596424
556.25,0.000021213203435596424
556.5625,0.000028284271247461902
556.875,0.000021213203435596424
557.1875,0.000021213203435596424
557.5,0.000014142135623730951
557.8125,0.000014142135623730951
558.125,0.000021213203435596424
558.4375,0.000021213203435596424
558.75,0.000021213203435596424
559.0625,0.000014142135623730951
559.375,0.0000070710678118654756
559.6875,0.000014142135623730951
560,0.000014142135623730951
560.3125,0.000014142135623730951
560.625,0.000021213203435596424
560.9375,0.000021213203435596424
561.25,0.000021213203435596424
561.5625,0.000021213203435596424
561.875,0.000021213203435596424
562.1875,0.000014142135623730951
562.5,0.000021213203435596424
562.8125,0.000021213203435596424
563.125,0.000028284271247461902
563.4375,0.000021213203435596424
563.75,0.000014142135623730951
564.0625,0.000014142135623730951
564.375,0.000021213203435596424
564.6875,0.000014142135623730951
565,0.000021213203435596424
565.3125,0.000028284271247461902
565.625,0.000021213203435596424
565.9375,0.000014142135623730951
566.25,0.000021213203435596424
566.5625,0.000021213203435596424
566.875,0.000014142135623730951
567.1875,0.000014142135623730951
567.5,0.000014142135623730951
567.8125,0.0000070710678118654756
568.125,0.000014142135623730951
568.4375,0.000028284271247461902
568.75,0.000028284271247461902
569.0625,0.000021213203435596424
569.375,0.000021213203435596424
569.6875,0.000021213203435596424
570,0.000014142135623730951
570.3125,0.000014142135623730951
570.625,0.000021213203435596424
570.9375,0.000014142135623730951
571.25,0.000014142135623730951
571.5625,0.000014142135623730951
571.875,0.000014142135623730951
572.1875,0.0000070710678118654756
572.5,0.000014142135623730951
572.8125,0.000014142135623730951
573.125,0.000014142135623730951
573.4375,0.000021213203435596424
573.75,0.000021213203435596424
574.0625,0.000021213203435596424
574.375,0.000021213203435596424
574.6875,0.000014142135623730951
575,0.000014142135623730951
575.3125,0.000014142135623730951
575.625,0.000014142135623730951
575.9375,0.000014142135623730951
576.25,0.000021213203435596424
576.5625,0.000014142135623730951
576.875,0.000021213203435596424
577.1875,0.000014142135623730951
577.5,0.000021213203435596424
577.8125,0.000021213203435596424
578.125,0.000014142135623730951
578.4375,0.000014142135623730951
578.75,0.000014142135623730951
579.0625,0.000014142135623730951
579.375,0.0000070710678118654756
579.6875,0.000014142135623730951
580,0.000014142135623730951
580.3125,0.000014142135623730951
580.625,0.000021213203435596424
580.9375,0.000021213203435596424
581.25,0.000014142135623730951
581.5625,0.000014142135623730951
581.875,0.000014142135623730951
582.1875,0.000014142135623730951
582.5,0.000014142135623730951
582.8125,0.000014142135623730951
583.125,0.000021213203435596424
583.4375,0.000021213203435596424
583.75,0.000021213203435596424
584.0625,0.000021213203435596424
584.375,0.000014142135623730951
584.6875,0.000014142135623730951
585,0.000014142135623730951
585.3125,0.000014142135623730951
585.625,0.000014142135623730951
585.9375,0.000014142135623730951
586.25,0.000014142135623730951
586.5625,0.000014142135623730951
586.875,0.000021213203435596424
587.1875,0.000014142135623730951
587.5,0.000014142135623730951
587.8125,0.000021213203435596424
588.125,0.000014142135623730951
588.4375,0.000021213203435596424
588.75,0.000021213203435596424
589.0625,0.000021213203435596424
589.375,0.000021213203435596424
589.6875,0.0000070710678118654756
590,0.0000070710678118654756
590.3125,0.000014142135623730951
590.625,0.000014142135623730951
590.9375,0.000021213203435596424
591.25,0.000014142135623730951
591.5625,0.000014142135623730951
591.875,0.000014142135623730951
592.1875,0.000014142135623730951
592.5,0.000014142135623730951
592.8125,0.000021213203435596424
593.125,0.000028284271247461902
593.4375,0.000021213203435596424
593.75,0.000014142135623730951
594.0625,0.000014142135623730951
594.375,0.000014142135623730951
594.6875,0.000021213203435596424
595,0.000028284271247461902
595.3125,0.000014142135623730951
595.625,0.0000070710678118654756
595.9375,0.000014142135623730951
596.25,0.000014142135623730951
596.5625,0.000014142135623730951
596.875,0.000021213203435596424
597.1875,0.000021213203435596424
597.5,0.000021213203435596424
597.8125,0.000014142135623730951
598.125,0.0000070710678118654756
598.4375,0.0000070710678118654756
598.75,0.000014142135623730951
599.0625,0.000021213203435596424
599.375,0.000014142135623730951
599.6875,0.000021213203435596424
600,0.000021213203435596424
600.3125,0.000014142135623730951
600.625,0.000014142135623730951
600.9375,0.000014142135623730951
601.25,0.000021213203435596424
601.5625,0.000014142135623730951
601.875,0.000014142135623730951
602.1875,0.000021213203435596424
602.5,0.000021213203435596424
602.8125,0.000014142135623730951
603.125,0.000014142135623730951
603.4375,0.0000070710678118654756
603.75,0.000014142135623730951
604.0625,0.000014142135623730951
604.375,0.000014142135623730951
604.6875,0.000021213203435596424
605,0.000021213203435596424
605.3125,0.0000070710678118654756
605.625,0.000014142135623730951
605.9375,0.000021213203435596424
606.25,0.000014142135623730951
606.5625,0.000014142135623730951
