"DateTime","2RH","5RV","10RH","11RH","9RV","10RV","11RV","1RV"
"2026-03-15 20:04:00",4.64407,3.66481,2.60949,2.3671,5.08807,2.14943,2.9461,6.55079
"2026-03-15 21:04:00",4.69079,3.70384,2.67758,2.3132,4.97167,2.13069,2.67257,7.15952
"2026-03-15 22:04:00",4.22824,3.76702,2.54621,2.07547,5.28787,2.00687,2.55694,6.20704
"2026-03-15 23:04:00",4.5689,3.57521,2.52006,1.9958,5.08742,1.97761,2.87143,6.75838
"2026-03-16 00:04:00",4.38201,3.82292,2.59711,2.19923,5.05772,2.0729,2.60005,6.74655
"2026-03-16 01:04:00",4.12214,3.99889,2.70944,2.43219,5.53553,2.32124,2.73297,6.86447
"2026-03-16 02:04:00",4.79396,3.98663,2.79278,2.52687,5.38514,2.43058,2.9151,7.29524
"2026-03-16 03:04:00",4.19341,3.99931,2.62184,1.97872,5.2502,1.92139,2.62336,6.15988
"2026-03-16 04:04:00",4.22947,3.73771,2.42267,2.35776,5.61736,2.21104,2.66729,6.38432
"2026-03-16 05:04:00",3.94698,3.86334,2.58638,2.38933,5.06054,2.19622,2.67695,6.7461
"2026-03-16 06:04:00",4.21427,3.65378,2.56518,2.27619,4.99825,2.07359,2.7259,6.50012
"2026-03-16 07:04:00",5.04167,3.96688,2.82488,2.28412,5.40518,2.25182,3.19213,7.13329
"2026-03-16 08:04:00",5.57975,3.92639,2.96345,2.25909,5.6544,2.29473,3.14318,8.15798
"2026-03-16 09:04:00",4.96005,3.82783,2.9328,2.2581,4.93785,2.09668,2.93225,7.21467
"2026-03-16 10:04:00",4.65879,3.7615,2.7162,2.36976,4.65847,2.15465,2.77706,6.57161
"2026-03-16 11:04:00",5.12537,3.89935,2.65183,2.38735,4.37857,2.00242,2.88357,12.70806
"2026-03-16 12:04:00",5.08456,3.86388,2.71553,2.22383,5.09697,1.95622,2.99601,12.77756
"2026-03-16 13:04:00",3.86993,3.82449,2.59114,2.27283,5.3048,2.0609,2.7515,11.81571
"2026-03-16 14:04:00",3.9256,3.785,2.65083,2.65529,4.8979,2.21188,2.56883,11.96818
"2026-03-16 15:04:00",3.86739,3.66093,2.42433,2.32741,4.89349,1.92378,2.54143,11.76238
"2026-03-16 16:04:00",4.15148,3.83284,2.70295,2.66289,5.02099,2.12014,2.72907,11.90974
"2026-03-16 17:04:00",4.02454,3.76412,2.54847,2.72405,4.89105,2.27018,2.629,12.06787
"2026-03-16 18:04:00",4.55175,4.20683,2.91814,2.5703,4.96964,2.07155,2.95134,13.06976
"2026-03-16 19:04:00",4.6143,3.62251,2.69369,2.36549,5.00284,2.00994,2.82116,12.13881
"2026-03-16 20:04:00",4.18648,3.87066,2.39567,2.48404,4.98332,2.0845,2.65136,12.17408
"2026-03-16 21:04:00",4.6538,4.02803,2.82827,2.82798,5.33448,2.48176,3.146,12.54678
"2026-03-16 22:04:00",4.95139,3.90979,2.72311,2.32251,4.89515,2.17614,3.0728,12.6684
"2026-03-16 23:04:00",4.86149,3.86287,2.80387,2.31115,4.99309,2.13064,3.05668,12.74891
"2026-03-17 00:04:00",4.35409,3.89433,2.52949,2.23888,5.04848,1.97624,2.83957,12.15714
"2026-03-17 01:04:00",4.21251,3.8665,2.595,2.04139,4.98327,1.85479,2.81484,12.14342
"2026-03-17 02:04:00",4.2792,3.9572,2.4015,2.5413,4.96765,2.08843,2.69745,12.17881
"2026-03-17 03:04:00",4.30519,3.89178,2.58074,2.38466,5.02976,2.12632,3.00312,12.0449
"2026-03-17 04:04:00",4.79131,3.67165,2.73043,2.31958,5.10285,2.12835,3.00781,12.61747
"2026-03-17 05:04:00",4.434,3.75075,2.47928,2.65809,5.363,2.3202,2.83169,11.97015
"2026-03-17 06:04:00",4.27377,3.79854,2.45261,2.38866,5.26796,2.08136,2.87589,11.74834
"2026-03-17 07:04:00",5.07858,3.62447,2.58837,2.4992,5.22348,2.14466,2.99353,12.53351
"2026-03-17 08:04:00",5.3362,3.76563,2.85926,2.63141,5.61217,2.31145,2.85176,12.60226
"2026-03-17 09:04:00",5.47889,3.86233,2.87366,2.76773,5.5818,2.49093,2.84612,12.83889
"2026-03-17 10:04:00",5.38297,3.93803,2.87107,2.65403,5.45087,2.40067,3.03472,12.89096
"2026-03-17 11:04:00",5.77054,3.89136,2.78447,2.61674,5.15025,2.33809,2.97793,13.07516
"2026-03-17 12:04:00",4.23411,3.76452,2.51527,2.27995,4.96721,1.95089,2.92261,12.04753
"2026-03-17 13:04:00",4.44474,3.59016,2.67847,2.31479,4.95661,2.01527,3.0038,12.20651
"2026-03-17 14:04:00",4.92572,3.90228,2.5375,2.7344,4.90095,2.26903,3.00728,12.75397
"2026-03-17 15:04:00",4.33889,4.06917,2.83704,3.04025,5.55719,2.61122,3.06573,12.44659
"2026-03-17 16:04:00",4.33761,4.04194,2.71162,1.79271,4.61307,1.76783,2.88716,12.34845
"2026-03-17 17:04:00",4.43096,3.54924,2.54066,2.45164,4.87221,2.12909,3.06766,12.0031
"2026-03-17 18:04:00",4.07818,3.6988,2.92459,2.00244,4.53067,1.82156,2.96647,12.03876
"2026-03-17 19:04:00",4.06746,3.67107,2.62042,2.43709,4.81132,2.0187,2.7892,11.94949
"2026-03-17 20:04:00",4.09586,3.76084,2.60741,2.03445,5.03216,1.93318,2.95091,11.86261
"2026-03-17 21:04:00",4.4483,3.91098,2.55205,2.2508,5.57869,2.16459,2.78045,12.31061
"2026-03-17 22:04:00",4.34867,3.95312,2.47645,2.30352,5.09109,2.1474,2.67822,12.29421
"2026-03-17 23:04:00",4.21974,3.86681,2.44038,1.96185,4.96803,1.89352,2.7495,12.18288
"2026-03-18 00:04:00",4.15519,4.0623,2.5419,2.31884,5.26993,2.11114,2.68682,11.64038
"2026-03-18 01:04:00",4.49552,3.67741,2.2895,1.98992,5.16087,1.8917,2.91149,12.12826
"2026-03-18 02:04:00",4.80956,3.49479,2.26089,2.2354,4.86233,2.05493,2.91752,12.08396
"2026-03-18 03:04:00",4.29018,3.94554,2.56757,2.25153,6.3123,2.30243,2.59925,12.21329
"2026-03-18 04:04:00",4.44071,4.01333,2.42342,2.03917,5.01227,1.97198,2.9397,12.36559
"2026-03-18 05:04:00",3.89673,3.84247,2.48009,1.82407,4.81843,1.80665,2.89336,11.95339
"2026-03-18 06:04:00",4.32933,4.01849,2.31554,1.8925,5.04212,1.86243,2.9798,12.18989
"2026-03-18 07:04:00",4.29596,3.884,2.57886,2.12431,5.1004,2.09462,2.9762,12.04956
"2026-03-18 08:04:00",4.76983,4.05035,2.59673,2.49618,5.62877,2.36755,2.92341,12.86859
"2026-03-18 09:04:00",4.29551,4.12309,2.58408,2.5822,5.92998,2.46205,2.88361,12.48253
"2026-03-18 10:04:00",4.44739,4.05699,2.81782,2.36365,5.1491,2.17056,2.86166,12.23246
"2026-03-18 11:04:00",4.57136,3.75427,2.71417,2.23678,5.24339,2.04825,2.77936,12.41134
"2026-03-18 12:04:00",4.37898,3.99379,2.51761,2.62615,5.83499,2.40835,3.0101,12.34101
"2026-03-18 13:04:00",4.72447,3.79362,2.57984,2.4312,5.20497,2.29067,3.05842,12.75326
"2026-03-18 14:04:00",4.83141,3.85923,2.68586,2.09681,5.44877,1.92665,3.08314,12.51858
"2026-03-18 15:04:00",4.71208,3.72552,2.53204,2.65782,5.10749,2.38552,2.90145,12.15125
"2026-03-18 16:04:00",4.80898,3.66671,2.58829,2.52439,5.32859,2.32072,3.04442,12.86149
"2026-03-18 17:04:00",4.6436,3.94897,2.77443,2.4036,5.23405,2.3489,3.05748,12.68393
"2026-03-18 18:04:00",4.196,3.90143,2.57362,2.14853,5.36891,2.04305,2.7918,12.37429
"2026-03-18 19:04:00",4.90772,3.8993,2.71187,2.33392,5.54367,2.11942,2.95987,12.63491
"2026-03-18 20:04:00",4.7743,3.90891,2.54537,2.49602,4.86527,2.27606,2.96832,12.72649
"2026-03-18 21:04:00",4.59114,3.92763,2.72138,2.45346,4.98241,2.26088,2.89277,12.78759
"2026-03-18 22:04:00",4.74349,3.97824,2.62519,2.24337,5.1709,2.15264,2.87092,12.75243
"2026-03-18 23:04:00",4.59411,3.76653,2.54158,2.18907,4.51372,1.9878,2.76398,12.59797
"2026-03-19 00:04:00",4.53903,3.73065,2.60446,2.31641,4.69101,2.17792,2.72205,12.73317
"2026-03-19 01:04:00",4.92819,3.77121,2.75524,2.30314,5.04261,2.1524,2.81856,12.72199
"2026-03-19 02:04:00",4.663,3.84744,2.76894,2.13105,5.20161,2.07816,2.88754,12.53205
"2026-03-19 03:04:00",4.97119,3.90184,2.78629,2.40159,4.89391,2.31323,2.94022,12.75447
"2026-03-19 04:04:00",5.72774,3.71463,2.72426,2.06088,4.83399,1.92777,3.1431,13.00018
"2026-03-19 05:04:00",4.88364,3.9061,2.8082,2.23263,4.72953,2.03305,2.80965,12.62006
"2026-03-19 06:04:00",4.21079,3.74493,2.52296,2.37596,4.82757,2.17719,2.67979,12.30089
"2026-03-19 07:04:00",5.28704,3.81526,2.72332,2.0372,5.03688,1.99241,2.82468,12.82956
"2026-03-19 08:04:00",5.94984,4.06922,2.84987,2.46281,5.6288,2.29765,2.9699,12.8906
"2026-03-19 09:04:00",4.48436,3.63819,2.56978,2.15778,5.17878,2.01954,2.6096,12.85276
"2026-03-19 10:04:00",4.3615,3.78373,2.91241,2.23595,5.40986,2.14549,2.59277,12.22059
"2026-03-19 11:04:00",4.92853,3.70158,2.52512,2.59037,5.69717,2.38832,2.85408,12.97231
"2026-03-19 12:04:00",6.83568,6.83934,2.59759,2.97474,11.3274,3.89652,2.16025,16.64074
"2026-03-19 13:04:00",3.81372,3.14429,2.37266,2.25562,5.0349,2.18224,2.492,6.60166
"2026-03-19 14:04:00",4.64255,3.6898,2.63049,2.61855,5.10791,2.31161,2.60331,6.99525
"2026-03-19 15:04:00",4.37679,3.94172,2.58836,2.19202,4.63681,1.99164,2.63388,6.78501
"2026-03-19 16:04:00",4.4709,3.72759,2.75728,2.1723,5.07373,2.02345,2.8339,6.95691
"2026-03-19 17:04:00",4.84929,3.87366,2.79875,2.51739,5.36625,2.32955,2.89992,7.41735
"2026-03-19 18:04:00",4.70715,3.84533,2.6251,2.45232,5.23399,2.26642,2.90844,7.03232
"2026-03-19 19:04:00",5.15275,3.83027,2.7445,2.13244,5.35741,2.04031,2.89117,7.67856
"2026-03-19 20:04:00",4.37299,3.87117,2.66616,2.1552,4.93237,2.02419,2.78042,6.56676
"2026-03-19 21:04:00",4.90721,3.91202,2.4902,2.25837,5.04698,2.11853,2.85357,7.29357
"2026-03-19 22:04:00",4.90227,3.84234,2.60783,2.34174,5.34606,2.15864,2.8835,7.60165
"2026-03-19 23:04:00",5.34675,3.9528,2.73604,2.4687,5.4111,2.26326,2.91845,8.06929
"2026-03-20 00:04:00",4.98982,3.83087,2.60601,2.31393,4.88775,2.11621,2.93111,7.26986
"2026-03-20 01:04:00",4.70124,3.81941,2.7345,2.14958,5.22285,2.07613,2.83183,7.13153
"2026-03-20 02:04:00",4.77715,3.9371,2.7931,2.33514,5.70091,2.18024,2.86308,7.78505
"2026-03-20 03:04:00",4.26675,3.79393,2.54766,2.06656,4.7204,1.96619,2.98822,6.25877
"2026-03-20 04:04:00",4.53198,3.59779,2.4914,2.13896,4.80967,2.07896,2.72136,6.4255
"2026-03-20 05:04:00",4.62893,3.86646,2.63627,2.43212,5.84183,2.29422,2.90903,7.40652
"2026-03-20 06:04:00",4.46763,3.87384,2.59031,2.21304,4.91796,2.08352,2.97055,6.65838
"2026-03-20 07:04:00",5.39759,3.91101,2.76338,2.6146,5.52434,2.43745,2.99399,8.09833
"2026-03-20 08:04:00",4.40555,3.77484,2.59408,2.34949,5.5057,2.22389,2.76658,6.96229
"2026-03-20 09:04:00",4.13954,3.88517,2.47168,2.19216,4.89531,1.95827,2.69363,6.51635
"2026-03-20 10:04:00",4.76609,3.54534,2.43244,2.42106,4.92325,2.21128,2.90249,6.79367
"2026-03-20 11:04:00",4.68131,3.80806,2.69413,2.28141,4.98797,2.08574,2.7396,6.82435
"2026-03-20 12:04:00",5.24291,4.06299,2.54374,2.92806,5.38152,2.66208,2.88342,7.72503
"2026-03-20 13:04:00",4.54475,4.46757,2.83276,2.72626,5.35192,2.46442,2.69151,7.56078
"2026-03-20 14:04:00",5.74559,4.19093,2.82404,2.9376,5.69819,2.71128,2.85593,9.05043
"2026-03-20 15:04:00",4.26945,3.86235,2.62875,2.37714,5.38705,2.0762,2.52023,6.7885
"2026-03-20 16:04:00",4.24672,3.83182,2.58897,2.54252,4.98109,2.22765,2.39555,6.84782
"2026-03-20 17:04:00",4.46344,3.70573,2.83419,2.53174,5.5586,2.35466,2.65056,7.31287
"2026-03-20 18:04:00",6.04707,4.28454,2.97547,2.77539,5.71053,2.59718,3.14625,9.12515
"2026-03-20 19:04:00",5.72897,4.05822,3.12608,2.83112,6.33092,2.67054,3.1546,9.02036
"2026-03-20 20:04:00",5.28187,3.96889,3.07511,2.50742,5.28064,2.30467,2.93298,8.07002
"2026-03-20 21:04:00",4.43964,3.96763,2.56315,2.40321,5.34325,2.26552,2.68502,7.19929
"2026-03-20 22:04:00",4.73945,4.11145,2.83329,2.68934,5.20679,2.47568,2.77533,7.23805
"2026-03-20 23:04:00",4.18231,4.09751,2.63238,2.30165,4.79603,2.09659,2.75924,6.45754
"2026-03-21 00:04:00",4.99296,3.80949,2.87747,2.38817,5.12082,2.18577,2.93237,7.42805
"2026-03-21 01:04:00",4.68617,3.94106,2.65675,2.53399,5.18564,2.45735,2.89752,7.0303
"2026-03-21 02:04:00",5.24683,3.89797,2.85578,2.63163,5.50238,2.39631,3.06686,7.74742
"2026-03-21 03:04:00",4.48164,3.88061,2.73901,2.33843,5.14144,2.14493,2.72029,6.97354
"2026-03-21 04:04:00",4.87819,3.76474,2.82561,2.3495,4.8567,2.12897,2.9425,6.93352
"2026-03-21 05:04:00",4.71017,3.8162,2.58813,2.6103,5.58351,2.47541,2.80395,7.25817
"2026-03-21 06:04:00",5.12984,3.96005,2.93231,2.48268,5.11174,2.39286,2.9391,7.91002
"2026-03-21 07:04:00",6.00564,4.14954,3.03169,2.58568,5.5197,2.34179,3.10435,8.97116
"2026-03-21 08:04:00",5.71265,4.21721,2.75982,2.28556,5.12363,2.13189,3.05637,8.27199
"2026-03-21 09:04:00",5.52375,3.77491,2.95906,2.36831,4.99819,2.18839,3.03221,7.80721
"2026-03-21 10:04:00",4.24998,4.00543,2.56199,2.34963,5.15639,2.13194,2.74228,6.82963
"2026-03-21 11:04:00",4.57367,3.68682,2.57894,2.25822,5.10133,2.07971,2.66452,6.80142
"2026-03-21 12:04:00",4.5668,3.8941,2.61431,2.433,5.04199,2.28066,2.58938,6.76785
"2026-03-21 13:04:00",4.61167,4.15838,2.7156,2.45599,5.82333,2.31461,2.82694,7.86996
"2026-03-21 14:04:00",4.90866,3.83645,2.82692,2.57118,5.37291,2.29011,2.82075,7.41494
"2026-03-21 15:04:00",4.42138,3.85704,2.83427,2.41132,5.37189,2.13045,2.71217,7.07961
"2026-03-21 16:04:00",4.19347,3.84708,2.66068,2.31316,5.03677,2.13896,2.57481,6.29942
"2026-03-21 17:04:00",4.03809,3.82633,2.76502,2.05585,4.86186,1.85228,2.46107,6.63622
"2026-03-21 18:04:00",4.42599,3.88592,2.55639,2.30804,5.15785,2.1544,2.82196,6.89691
"2026-03-21 19:04:00",3.9982,3.87376,2.56918,2.1471,4.96537,1.96155,2.6753,6.38068
"2026-03-21 20:04:00",4.88308,3.7632,2.63086,2.32259,5.37665,2.09609,2.80049,7.26253
"2026-03-21 21:04:00",5.02599,3.91887,2.75115,2.7658,5.73918,2.52814,2.78397,7.78673
"2026-03-21 22:04:00",4.49235,3.91918,2.52556,2.52482,5.58916,2.21986,2.59125,7.31909
"2026-03-21 23:04:00",4.79519,3.80542,2.84944,2.55737,5.82957,2.3881,2.85035,7.32202
"2026-03-22 00:04:00",4.57154,3.67329,2.58199,2.37349,5.31544,2.172,2.55956,6.7137
"2026-03-22 01:04:00",4.1897,3.76189,2.68798,2.24052,4.98016,1.9999,2.7045,6.52152
"2026-03-22 04:00:53",4.48692,3.79206,2.66013,2.33375,5.38949,2.16905,2.90983,6.95141
"2026-03-22 04:04:00",4.40918,3.68576,2.52298,2.11429,4.73517,1.97881,2.82225,6.32856
"2026-03-22 05:04:00",4.37165,3.86326,2.58841,2.54339,5.07648,2.32303,2.81523,7.06935
"2026-03-22 06:04:00",4.47432,3.85582,2.7565,2.29807,5.18336,2.03177,2.98811,6.92112
"2026-03-22 07:04:00",4.52697,3.57562,2.67065,2.09813,4.81697,1.95058,2.9415,6.61432
"2026-03-22 08:04:00",4.05282,3.87009,2.54434,2.30777,5.0882,2.09373,2.48575,6.66696
"2026-03-22 09:04:00",4.00117,3.85558,2.49195,2.3168,4.92786,2.25231,2.71283,6.26777
"2026-03-22 10:04:00",4.80321,3.58749,2.51745,2.24789,5.40417,2.11331,2.8634,6.93987
"2026-03-22 11:04:00",4.99576,3.83244,2.68537,2.89334,5.64476,2.60424,2.84731,7.55626
"2026-03-22 12:04:00",4.77005,3.83735,2.6848,2.56496,5.56181,2.3339,2.88571,7.38888
"2026-03-22 13:04:00",4.75792,3.7779,2.53106,2.32207,5.36099,2.13196,2.89768,7.07583
"2026-03-22 14:04:00",4.0694,3.86552,2.49999,2.37481,5.23796,2.26138,2.48649,6.44294
"2026-03-22 15:04:00",4.46599,3.88458,2.58895,2.11159,5.1391,2.00481,2.74454,6.82396
"2026-03-22 16:04:00",4.85657,3.71261,2.79433,2.34593,5.09477,2.2537,2.85711,7.10828
"2026-03-22 17:04:00",4.39148,3.94886,2.77509,2.1877,5.16112,2.05405,2.57946,7.11232
"2026-03-22 18:04:00",4.7341,3.89066,2.67466,2.60187,5.5872,2.42862,2.88662,7.53215
"2026-03-22 19:04:00",4.15648,3.85351,2.57233,2.30796,5.02356,2.10891,2.66473,6.57641
"2026-03-22 20:04:00",3.83596,3.90596,2.69904,2.12422,4.85876,1.92613,2.52106,6.43254
"2026-03-22 21:04:00",5.04629,3.96114,2.75703,2.14485,5.10019,2.00175,2.88897,7.29083
"2026-03-22 22:04:00",4.10524,3.99313,2.4369,2.12377,5.03981,2.02583,2.71888,6.70673
"2026-03-22 23:04:00",4.64681,3.54119,2.75689,2.06044,4.80946,1.90008,2.87649,6.52976
"2026-03-23 00:04:00",4.41789,3.82772,2.72524,2.13432,5.28646,2.09126,2.67911,6.9757
"2026-03-23 01:04:00",4.25211,3.95667,2.65676,2.41158,5.57868,2.24092,2.76774,7.11188
"2026-03-23 02:04:00",4.76787,3.95156,2.55761,2.73237,5.88069,2.65704,2.87527,7.68371
"2026-03-23 03:04:00",4.34935,3.93745,2.75806,2.29034,4.85807,2.08006,2.90758,6.92681
"2026-03-23 04:04:00",4.63309,3.81643,2.67402,2.22198,5.31364,2.04399,2.84548,7.40472
"2026-03-23 05:04:00",3.93807,4.06344,2.59172,2.53383,5.12319,2.39211,2.70502,6.99374
"2026-03-23 06:04:00",4.28896,3.73378,2.58822,2.43748,5.52154,2.21203,2.78091,6.96584
"2026-03-23 07:04:00",4.30002,3.79866,2.54329,2.61601,5.64813,2.45424,2.62195,7.05301
"2026-03-23 08:04:00",4.37064,3.81654,2.79304,2.45169,5.04162,2.3008,2.82001,7.21939
"2026-03-23 09:04:00",4.31037,4.06599,2.62947,2.934,5.96235,2.87635,2.82491,7.32437
"2026-03-23 10:04:00",4.98311,3.80537,2.79425,2.79028,6.32832,2.58628,3.00872,8.04096
"2026-03-23 11:04:00",4.72893,3.85513,2.59543,2.91709,6.11318,2.59402,2.95561,7.66989
"2026-03-23 12:04:00",4.25759,3.89873,2.59061,2.50864,5.24518,2.28609,2.91795,6.626
"2026-03-23 13:04:00",4.22921,3.92823,2.80787,2.63788,5.27753,2.38234,2.58091,7.04526
"2026-03-23 14:04:00",3.86464,4.04293,2.61841,2.48193,5.34691,2.38835,2.62736,6.84433
"2026-03-23 15:04:00",4.54334,4.09151,2.61672,2.69584,6.01222,2.57415,2.7851,7.42414
"2026-03-23 16:04:00",4.54159,4.04896,2.59355,2.5782,5.53606,2.32322,2.83725,7.24154
"2026-03-23 17:04:00",4.90742,3.80097,2.67774,2.49553,5.26706,2.23591,2.98568,7.07395
"2026-03-23 18:04:00",4.67416,3.92464,2.85265,2.40972,5.11264,2.11926,2.70757,7.10343
"2026-03-23 19:04:00",4.27486,4.28973,2.8411,2.61407,4.66836,2.28348,2.75696,7.14081
"2026-03-23 20:04:00",4.3725,4.00831,2.64563,2.70385,5.61741,2.52797,2.66482,7.40214
"2026-03-23 21:04:00",4.39173,4.35164,2.7167,2.72253,5.35023,2.53126,2.86965,7.42659
"2026-03-23 22:04:00",5.45205,3.88775,2.73253,2.9716,5.74429,2.67639,3.06621,7.5071
"2026-03-23 23:04:00",4.80403,3.87499,2.60989,2.59206,5.29951,2.27523,2.94406,7.40763
"2026-03-24 00:04:00",4.80384,3.8401,2.7281,2.53285,5.14887,2.21497,2.73892,7.53949
"2026-03-24 01:04:00",4.656,4.17032,2.74253,2.70021,5.02178,2.50895,2.87884,7.26125
"2026-03-24 02:04:00",3.8401,3.62425,2.57338,2.10642,4.97398,1.97921,2.59979,6.21141
"2026-03-24 03:04:00",4.09989,4.0547,2.60431,2.34053,5.33871,2.32048,2.79087,7.12325
"2026-03-24 04:04:00",4.65927,3.93428,2.72082,2.38556,5.46908,2.22551,2.97275,7.25982
"2026-03-24 05:04:00",4.2762,3.82771,2.61042,2.38611,4.97104,2.24104,2.78974,6.68271
"2026-03-24 06:04:00",4.78665,3.86716,2.70745,2.23087,5.00011,2.05101,3.03703,6.9647
"2026-03-24 07:04:00",4.78792,4.01249,2.71542,2.43503,5.34787,2.24307,2.93299,7.17733
"2026-03-24 08:04:00",4.2062,3.96252,2.59895,2.08789,4.80962,1.9895,2.78438,6.76171
"2026-03-24 09:04:00",4.41935,3.93094,2.65403,2.67606,5.37057,2.48844,3.03718,6.7649
"2026-03-24 10:04:00",4.63168,3.933,2.57379,2.76653,5.7292,2.48265,3.03143,7.25594
"2026-03-24 11:04:00",4.73972,3.83002,2.66363,2.83425,5.61659,2.53107,2.82186,7.68033
"2026-03-24 12:04:00",4.98303,3.70455,2.54998,3.05882,5.40971,2.60366,4.17209,12.68918
"2026-03-24 13:04:00",4.41839,3.93544,2.52747,2.82058,5.20899,2.40124,3.89303,12.55251
"2026-03-24 14:04:00",4.52767,3.88228,2.65281,2.77407,5.40761,2.3901,3.91277,12.62471
"2026-03-24 15:04:00",4.28482,3.90944,2.53272,2.56828,5.06232,2.33704,3.8202,11.94036
"2026-03-24 16:04:00",4.25811,3.77552,2.57307,2.3683,4.90483,2.10061,3.94876,11.27998
"2026-03-24 17:04:00",3.7421,3.89861,2.65796,2.35837,5.28889,2.2818,3.27623,12.00772
"2026-03-24 18:04:00",4.1758,3.89337,2.60734,2.46332,5.08396,2.08585,3.67204,12.33921
"2026-03-24 19:04:00",3.92272,3.68542,2.42542,2.21227,4.8153,1.97239,3.30458,11.89403
"2026-03-24 20:04:00",4.1953,3.89848,2.60697,2.53997,4.76857,2.1366,3.61121,11.95434
"2026-03-24 21:04:00",4.11565,3.92203,2.58488,2.58372,4.73466,2.14103,3.68713,12.11238
"2026-03-24 22:04:00",4.41823,3.83599,2.56366,2.61716,5.12625,2.25771,3.83909,11.72763
"2026-03-24 23:04:00",3.96044,4.00937,2.54241,2.3406,5.04006,2.07438,3.70929,11.63599
"2026-03-25 00:04:00",4.52737,3.78149,2.5883,2.55212,5.04991,2.28783,4.05992,11.75925
"2026-03-25 01:04:00",4.48195,4.02608,2.64871,2.47489,5.0881,2.17408,3.96601,11.94867
"2026-03-25 02:04:00",3.85714,3.82114,2.50091,2.43739,5.30958,2.20402,3.32291,11.35052
"2026-03-25 03:04:00",4.06634,3.89943,2.48573,2.63723,5.01369,2.29503,3.82516,11.49049
"2026-03-25 04:04:00",4.09617,3.84677,2.51699,2.48795,4.69874,2.15966,3.50514,11.81654
"2026-03-25 05:04:00",3.94838,4.03014,2.53271,2.45862,4.85103,2.15682,3.33829,12.19593
"2026-03-25 06:04:00",4.58742,3.78481,2.70596,2.67275,5.55073,2.31504,4.06423,11.83512
"2026-03-25 07:04:00",3.59762,3.92308,2.48425,2.42501,5.28223,2.12675,3.40364,10.96176
"2026-03-25 08:04:00",3.9246,3.7447,2.53557,2.30955,5.18623,2.18414,3.53492,11.29756
"2026-03-25 09:04:00",4.62691,3.82059,2.81154,2.75546,5.41772,2.46488,4.13662,12.57081
"2026-03-25 10:04:00",4.60744,4.01145,2.61154,2.78856,5.60398,2.43779,4.1536,12.24104
"2026-03-25 11:04:00",4.01279,3.95636,2.66013,2.61689,5.0473,2.31802,3.65686,12.17419
"2026-03-25 12:04:00",4.3478,4.02973,2.5123,2.46861,4.76594,2.20301,3.66311,12.22508
"2026-03-25 13:04:00",4.44083,3.93895,2.40647,2.54982,5.30278,2.19983,3.95754,12.0898
"2026-03-25 14:04:00",4.39743,4.03442,2.65649,2.81683,5.11047,2.39059,3.78223,11.88025
"2026-03-25 15:04:00",4.68386,3.91562,2.49756,2.77816,5.07003,2.36599,3.60397,12.50982
"2026-03-25 16:04:00",4.74913,3.9438,2.50033,2.89915,5.18908,2.43622,3.98201,12.5487
"2026-03-25 17:04:00",4.22733,3.8716,2.41261,2.49913,5.51099,2.13966,3.48597,11.73909
"2026-03-25 18:04:00",4.21544,3.983,2.48766,2.60775,5.30558,2.23569,3.35772,12.0505
"2026-03-25 19:04:00",3.64288,3.68159,2.64833,2.25077,4.74825,1.92564,3.25569,11.17216
"2026-03-25 20:04:00",4.22264,3.76896,2.49261,2.26058,4.74273,2.01107,3.74556,11.29428
"2026-03-25 21:04:00",3.79301,3.88962,2.28387,2.07389,4.50866,1.78473,3.20364,11.22301
"2026-03-25 22:04:00",4.84412,3.80768,2.55449,2.01269,5.03194,1.90186,3.77557,12.88983
"2026-03-25 23:04:00",4.44355,3.881,2.70408,2.28223,5.13958,2.10477,3.68838,12.39388
"2026-03-26 00:04:00",4.37069,3.90617,2.43978,2.2392,5.01112,1.96372,3.66022,12.50522
"2026-03-26 01:04:00",4.24811,4.10217,2.41235,1.89212,5.09645,1.76699,3.26281,12.36953
"2026-03-26 02:04:00",4.5148,3.96541,2.61063,1.97895,4.88551,1.87721,3.69608,12.55865
"2026-03-26 03:04:00",4.30726,3.89745,2.47017,2.06734,4.76147,1.79376,3.46999,12.38644
"2026-03-26 04:04:00",4.45072,3.92097,2.50192,2.01751,4.73932,1.81196,3.82387,12.6156
"2026-03-26 05:04:00",4.65218,3.7604,2.38004,2.26848,4.91738,2.13416,3.73523,12.93864
"2026-03-26 06:04:00",4.33093,3.8172,2.59745,2.19696,4.75731,1.99523,3.79907,12.52749
"2026-03-26 07:04:00",4.23055,3.88814,2.63523,2.24543,5.28266,2.17441,3.43455,12.42383
"2026-03-26 08:04:00",4.61343,3.64935,2.70969,2.62474,5.73225,2.42315,3.70088,12.86741
"2026-03-26 09:04:00",4.32317,3.77284,2.42977,2.28628,5.45333,2.12209,3.34709,12.33645
"2026-03-26 10:04:00",4.68652,3.78328,2.34147,2.12813,5.18532,1.95571,3.63714,12.69263
"2026-03-26 11:04:00",1.56942,0.61809,1.27583,1.45139,0.94451,0.4571,0.6776,2.32302
"2026-03-26 12:04:00",2.47371,0.87593,1.45291,1.20366,0.83523,0.71382,1.20828,3.7384
"2026-03-26 13:04:00",3.29886,0.57094,1.7489,1.13015,1.43881,0.84346,1.62767,4.41181
"2026-03-26 14:04:00",4.18124,3.674,2.54993,2.35371,4.41994,1.99083,3.27499,11.33621
